,Date,Open,High,Low,Close,Adj Close,Volume
67,2020-09-08,78.050003,81.879997,78.0,78.690002,78.690002,54955700
68,2020-09-09,81.400002,82.440002,79.279999,81.910004,81.910004,54163900
69,2020-09-10,83.07,83.309998,78.379997,78.980003,78.980003,51499400
70,2020-09-11,79.82,79.989998,75.040001,76.339996,76.339996,54763000
71,2020-09-14,76.800003,78.82,76.260002,77.900002,77.900002,47448700
72,2020-09-15,77.660004,80.330002,75.970001,78.93,78.93,57874400
73,2020-09-16,79.349998,79.720001,76.540001,76.660004,76.660004,38393500
74,2020-09-17,74.879997,76.629997,74.199997,76.550003,76.550003,55619100
75,2020-09-18,77.0,77.400002,73.849998,74.93,74.93,51082900
76,2020-09-21,74.230003,77.980003,73.879997,77.940002,77.940002,61312000
77,2020-09-22,78.360001,78.790001,75.269997,77.699997,77.699997,56044700
78,2020-09-23,77.389999,77.910004,74.339996,74.730003,74.730003,42327500
79,2020-09-24,74.540001,77.25,73.900002,75.82,75.82,57540900
80,2020-09-25,76.349998,78.199997,74.669998,78.059998,78.059998,48206200
81,2020-09-28,79.120003,79.57,77.519997,79.480003,79.480003,48005500
82,2020-09-29,79.300003,82.550003,79.300003,81.769997,81.769997,61568900
83,2020-09-30,81.75,82.940002,80.660004,81.989998,81.989998,51533700
84,2020-10-01,83.059998,85.25,82.860001,84.860001,84.860001,52177100
85,2020-10-02,82.580002,84.650002,81.660004,81.800003,81.800003,52855100
86,2020-10-05,82.550003,86.279999,82.550003,86.150002,86.150002,47056500
87,2020-10-06,86.209999,87.25,83.540001,84.480003,84.480003,52725400
88,2020-10-07,86.099998,87.790001,85.650002,86.690002,86.690002,43045700
89,2020-10-08,88.110001,88.720001,85.949997,86.510002,86.510002,54240700
90,2020-10-09,84.739998,85.75,82.349998,83.099998,83.099998,80354400
91,2020-10-12,83.650002,85.129997,83.120003,84.290001,84.290001,47669700
92,2020-10-13,84.860001,86.089996,83.970001,85.279999,85.279999,42764100
93,2020-10-14,85.860001,85.959999,83.459999,84.209999,84.209999,40403000
94,2020-10-15,83.400002,84.720001,82.419998,83.129997,83.129997,33696400
95,2020-10-16,83.540001,83.989998,82.410004,83.169998,83.169998,31474300
96,2020-10-19,83.620003,84.650002,81.529999,82.0,82.0,36689100
97,2020-10-20,82.160004,82.690002,80.580002,81.559998,81.559998,38219400
98,2020-10-21,81.720001,81.93,79.190002,79.199997,79.199997,36426400
99,2020-10-22,79.650002,80.82,78.419998,79.419998,79.419998,38006800
100,2020-10-23,80.93,81.989998,79.330002,81.959999,81.959999,46557700
101,2020-10-26,82.550003,84.970001,80.860001,82.230003,82.230003,69423700
102,2020-10-27,82.0,82.370003,77.57,78.879997,78.879997,156669500
103,2020-10-28,78.730003,78.959999,75.760002,76.400002,76.400002,76529900
104,2020-10-29,76.75,79.18,76.290001,78.019997,78.019997,52784100
105,2020-10-30,77.089996,77.699997,74.230003,75.290001,75.290001,51349000
106,2020-11-02,75.849998,76.339996,73.760002,74.699997,74.699997,45760700
107,2020-11-03,74.93,77.080002,74.599998,76.580002,76.580002,41231800
108,2020-11-04,80.25,81.849998,78.970001,81.349998,81.349998,66579700
109,2020-11-05,83.269997,83.5,81.849998,83.0,83.0,46542300
110,2020-11-06,83.519997,86.089996,82.669998,85.879997,85.879997,53829900
111,2020-11-09,84.239998,87.050003,82.769997,83.120003,83.120003,58580700
112,2020-11-10,81.93,82.129997,77.629997,77.989998,77.989998,67137200
113,2020-11-11,79.389999,81.470001,78.970001,81.279999,81.279999,44611300
114,2020-11-12,81.32,83.0,80.300003,81.839996,81.839996,37242600
115,2020-11-13,82.730003,83.110001,80.699997,81.43,81.43,30423200
116,2020-11-16,81.209999,83.779999,80.480003,83.730003,83.730003,38640800
117,2020-11-17,83.93,84.809998,82.910004,83.360001,83.360001,29473500
118,2020-11-18,83.010002,83.959999,82.220001,82.540001,82.540001,29968000
119,2020-11-19,82.389999,85.639999,81.720001,85.540001,85.540001,50116800
120,2020-11-20,85.279999,86.099998,84.470001,84.639999,84.639999,35008400
121,2020-11-23,85.519997,87.540001,84.620003,85.309998,85.309998,46505000
122,2020-11-24,85.720001,86.110001,83.32,85.07,85.07,36839200
123,2020-11-25,85.760002,87.839996,85.519997,86.709999,86.709999,41349700
124,2020-11-27,87.989998,88.0,86.360001,87.190002,87.190002,22717600
125,2020-11-30,87.330002,92.739998,86.529999,92.660004,92.660004,84483000
126,2020-12-01,92.25,93.900002,90.779999,92.629997,92.629997,58583600
127,2020-12-02,92.889999,96.370003,92.529999,93.739998,93.739998,57988800
128,2020-12-03,94.059998,94.699997,92.010002,92.309998,92.309998,35859700
129,2020-12-04,92.580002,94.580002,90.629997,94.040001,94.040001,45570300
130,2020-12-07,94.949997,95.0,92.970001,94.07,94.07,39815700
131,2020-12-08,94.050003,94.739998,91.900002,92.919998,92.919998,33907500
132,2020-12-09,92.760002,94.699997,89.160004,89.830002,89.830002,52170400
133,2020-12-10,89.550003,92.089996,89.029999,91.660004,91.660004,33804400
134,2020-12-11,91.540001,92.330002,90.160004,91.650002,91.650002,28368100
135,2020-12-14,92.209999,95.410004,91.849998,94.779999,94.779999,48026400
136,2020-12-15,95.93,97.980003,95.449997,97.120003,97.120003,57232700
137,2020-12-16,97.040001,97.269997,95.459999,96.849998,96.849998,34909000
138,2020-12-17,97.550003,97.919998,96.25,96.839996,96.839996,32023700
139,2020-12-18,97.269997,97.68,93.559998,95.919998,95.919998,51823100
140,2020-12-21,94.25,95.279999,91.080002,93.230003,93.230003,47093900
141,2020-12-22,93.360001,93.550003,90.529999,93.160004,93.160004,35673700
142,2020-12-23,93.080002,93.129997,91.459999,91.550003,91.550003,25993300
143,2020-12-24,91.800003,92.510002,91.309998,91.809998,91.809998,16705900
144,2020-12-28,92.93,93.139999,90.82,91.599998,91.599998,30627300
145,2020-12-29,91.660004,92.459999,89.43,90.620003,90.620003,31748200
146,2020-12-30,90.779999,92.849998,90.190002,92.290001,92.290001,25845000
147,2020-12-31,92.099998,92.300003,90.870003,91.709999,91.709999,24930700
148,2021-01-04,92.110001,96.059998,90.919998,92.300003,92.300003,51802600
149,2021-01-05,92.099998,93.209999,91.410004,92.769997,92.769997,34208000
150,2021-01-06,91.620003,92.279999,89.459999,90.330002,90.330002,51911700
151,2021-01-07,91.330002,95.510002,91.199997,95.160004,95.160004,42897200
152,2021-01-08,95.980003,96.400002,93.269997,94.580002,94.580002,39816400
153,2021-01-11,94.029999,99.230003,93.760002,97.25,97.25,48600200
154,2021-01-12,97.860001,98.970001,94.07,95.360001,95.360001,67672300
155,2021-01-13,93.010002,93.889999,90.839996,91.779999,91.779999,60712900
156,2021-01-14,91.769997,92.360001,90.449997,90.790001,90.790001,53408200
157,2021-01-15,90.75,91.589996,87.860001,88.209999,88.209999,49340300
158,2021-01-19,89.559998,89.580002,87.239998,89.449997,89.449997,45115100
159,2021-01-20,90.550003,90.779999,88.599998,88.75,88.75,35185800
160,2021-01-21,89.339996,92.07,88.43,91.529999,91.529999,54221900
161,2021-01-22,94.419998,95.949997,91.879997,92.790001,92.790001,71294700
162,2021-01-25,94.139999,95.739998,91.400002,94.129997,94.129997,55086900
163,2021-01-26,94.910004,95.720001,93.629997,94.709999,94.709999,59449100
164,2021-01-27,91.099998,91.879997,86.220001,88.839996,88.839996,73341200
165,2021-01-28,89.830002,89.879997,87.300003,87.519997,87.519997,47048400
166,2021-01-29,87.559998,88.330002,85.019997,85.639999,85.639999,56735800
167,2021-02-01,86.830002,87.949997,84.660004,87.660004,87.660004,42359300
168,2021-02-02,88.489998,89.279999,86.949997,88.860001,88.860001,33850000
169,2021-02-03,88.599998,89.480003,87.339996,87.889999,87.889999,32312900
170,2021-02-04,88.220001,88.599998,87.059998,87.839996,87.839996,30791600
171,2021-02-05,88.150002,88.360001,86.879997,87.900002,87.900002,30268700
172,2021-02-08,88.309998,91.989998,87.980003,91.470001,91.470001,47639900
173,2021-02-09,91.389999,93.300003,90.550003,90.910004,90.910004,37596400
174,2021-02-10,91.5,93.269997,90.459999,92.349998,92.349998,42441300
175,2021-02-11,92.900002,93.650002,91.330002,92.660004,92.660004,35571000
176,2021-02-12,92.75,94.220001,91.900002,93.769997,93.769997,38538400
177,2021-02-16,93.900002,94.0,90.75,91.459999,91.459999,35105900
178,2021-02-17,90.559998,90.959999,88.57,89.940002,89.940002,32245500
179,2021-02-18,89.089996,89.599998,87.309998,88.639999,88.639999,35624900
180,2021-02-19,89.75,90.419998,88.690002,89.580002,89.580002,29548300
181,2021-02-22,88.150002,88.300003,85.209999,85.370003,85.370003,36930200
182,2021-02-23,83.400002,85.110001,79.360001,84.739998,84.739998,49720900
183,2021-02-24,84.330002,87.089996,82.809998,86.940002,86.940002,40821200
184,2021-02-25,86.169998,87.089996,81.919998,82.419998,82.419998,54625100
185,2021-02-26,83.57,85.589996,82.910004,84.510002,84.510002,48962900
186,2021-03-01,85.370003,86.5,83.970001,86.389999,86.389999,32746200
187,2021-03-02,86.919998,86.949997,84.040001,84.129997,84.129997,34828200
188,2021-03-03,84.279999,84.379997,80.849998,80.860001,80.860001,43541000
189,2021-03-04,80.230003,81.809998,76.779999,77.75,77.75,60549400
190,2021-03-05,79.0,79.480003,74.199997,78.519997,78.519997,58548900
191,2021-03-08,78.029999,79.0,73.860001,73.959999,73.959999,54563900
192,2021-03-09,76.730003,79.220001,75.769997,78.529999,78.529999,45088300
193,2021-03-10,79.75,80.040001,77.410004,77.519997,77.519997,45416600
194,2021-03-11,79.400002,81.889999,79.370003,81.230003,81.230003,43583700
195,2021-03-12,79.730003,81.190002,79.230003,81.050003,81.050003,32938000
196,2021-03-15,81.910004,83.389999,81.199997,82.5,82.5,39086800
197,2021-03-16,83.660004,84.75,82.260002,82.75,82.75,42971600
198,2021-03-17,81.75,83.25,80.410004,82.629997,82.629997,43320600
199,2021-03-18,81.059998,81.620003,78.010002,78.120003,78.120003,51036500
200,2021-03-19,78.489998,79.339996,77.589996,79.059998,79.059998,42283400
201,2021-03-22,79.989998,81.269997,79.220001,80.300003,80.300003,39648600
202,2021-03-23,80.129997,80.339996,77.949997,78.379997,78.379997,40466600
203,2021-03-24,77.550003,78.800003,76.400002,76.480003,76.480003,43753600
204,2021-03-25,75.849998,76.949997,74.959999,76.220001,76.220001,44735100
205,2021-03-26,76.620003,77.5,75.029999,77.410004,77.410004,49148700
206,2021-03-29,77.029999,78.019997,76.260002,77.139999,77.139999,37144300
207,2021-03-30,76.470001,76.559998,74.849998,76.0,76.0,39169300
208,2021-03-31,76.57,79.129997,76.519997,78.5,78.5,43659500
209,2021-04-01,80.160004,81.309998,79.480003,81.089996,81.089996,40182400
210,2021-04-05,81.739998,81.900002,80.389999,81.43,81.43,32610600
211,2021-04-06,81.209999,82.459999,80.879997,81.440002,81.440002,29327900
212,2021-04-07,81.32,83.099998,80.349998,82.199997,82.199997,35590900
213,2021-04-08,83.32,83.790001,82.440002,83.349998,83.349998,41925300
214,2021-04-09,82.800003,83.589996,82.160004,82.760002,82.760002,32759900
215,2021-04-12,82.059998,82.18,78.029999,78.580002,78.580002,62098800
216,2021-04-13,79.669998,80.720001,78.980003,80.190002,80.190002,37767300
217,2021-04-14,79.879997,80.129997,77.940002,78.550003,78.550003,34263800
218,2021-04-15,80.32,83.949997,79.970001,83.010002,83.010002,68942800
219,2021-04-16,83.300003,83.589996,81.529999,82.150002,82.150002,47280600
220,2021-04-19,82.129997,83.18,80.389999,81.110001,81.110001,39115500
221,2021-04-20,80.82,81.110001,78.510002,79.269997,79.269997,34977800
222,2021-04-21,78.989998,81.660004,78.860001,81.610001,81.610001,35069000
223,2021-04-22,81.610001,81.790001,78.589996,79.059998,79.059998,38846100
224,2021-04-23,80.209999,83.300003,79.959999,82.760002,82.760002,49194000
225,2021-04-26,83.349998,85.900002,82.699997,85.410004,85.410004,57594500
226,2021-04-27,85.669998,87.150002,85.129997,85.209999,85.209999,61909900
227,2021-04-28,88.849998,89.199997,83.919998,84.019997,84.019997,108920300
228,2021-04-29,84.699997,85.269997,82.629997,83.910004,83.910004,51294500
229,2021-04-30,82.970001,84.099998,81.419998,81.620003,81.620003,46601900
230,2021-05-03,81.970001,82.0,78.459999,78.550003,78.550003,66323300
231,2021-05-04,77.949997,78.669998,77.040001,78.610001,78.610001,59194300
232,2021-05-05,79.050003,79.300003,77.360001,77.830002,77.830002,42310200
233,2021-05-06,77.629997,78.059998,76.470001,77.889999,77.889999,38661300
234,2021-05-07,78.75,79.57,78.220001,78.809998,78.809998,36954200
235,2021-05-10,78.199997,78.300003,75.919998,75.989998,75.989998,45134500
236,2021-05-11,73.57,76.93,72.75,76.830002,76.830002,51008200
237,2021-05-12,75.089996,76.129997,74.160004,74.639999,74.639999,42531400
238,2021-05-13,75.209999,75.699997,72.5,73.089996,73.089996,48646800
239,2021-05-14,74.019997,75.029999,72.720001,74.589996,74.589996,38355800
240,2021-05-17,74.220001,75.519997,73.410004,74.650002,74.650002,40779200
241,2021-05-18,74.739998,75.769997,74.239998,74.440002,74.440002,31982500
242,2021-05-19,73.160004,76.970001,72.760002,76.230003,76.230003,73966200
243,2021-05-20,76.809998,78.269997,76.25,78.059998,78.059998,49135000
244,2021-05-21,78.550003,78.809998,77.040001,77.169998,77.169998,40201100
245,2021-05-24,77.260002,78.010002,76.800003,77.440002,77.440002,33194300
246,2021-05-25,77.330002,78.769997,76.839996,77.860001,77.860001,47353100
247,2021-05-26,77.830002,78.589996,77.589996,78.339996,78.339996,30354000
248,2021-05-27,78.110001,78.43,77.470001,78.419998,78.419998,35883200
249,2021-05-28,78.660004,81.089996,78.660004,80.080002,80.080002,40952700
250,2021-06-01,81.010002,82.910004,80.660004,80.809998,80.809998,43433000
251,2021-06-02,81.0,82.599998,80.660004,81.970001,81.970001,35203200
252,2021-06-03,81.129997,81.889999,80.260002,80.279999,80.279999,29812000
253,2021-06-04,80.919998,82.190002,80.809998,81.580002,81.580002,26387800
