,Date,Open,High,Low,Close,Adj Close,Volume
0,2020-06-03,1442.699951,1449.01001,1431.619995,1439.25,1439.25,1386600
1,2020-06-04,1436.780029,1441.319946,1406.01001,1414.300049,1414.300049,1349100
2,2020-06-05,1415.640015,1446.300049,1407.619995,1440.02002,1440.02002,2132100
3,2020-06-08,1426.280029,1449.0,1424.47998,1448.040039,1448.040039,1693900
4,2020-06-09,1445.23999,1467.800049,1442.359985,1452.079956,1452.079956,1681200
5,2020-06-10,1461.51001,1472.77002,1454.359985,1464.699951,1464.699951,1588100
6,2020-06-11,1441.030029,1451.599976,1398.410034,1401.900024,1401.900024,2357200
7,2020-06-12,1425.859985,1434.51001,1385.800049,1412.920044,1412.920044,1833800
8,2020-06-15,1389.48999,1425.0,1387.199951,1420.73999,1420.73999,1523400
9,2020-06-16,1449.0,1457.170044,1428.98999,1446.469971,1446.469971,1532400
10,2020-06-17,1452.939941,1462.199951,1435.130005,1452.540039,1452.540039,1530500
11,2020-06-18,1449.849976,1452.969971,1426.23999,1434.119995,1434.119995,1743100
12,2020-06-19,1440.0,1444.5,1419.0,1424.640015,1424.640015,2639200
13,2020-06-22,1425.01001,1450.949951,1419.189941,1450.660034,1450.660034,1472100
14,2020-06-23,1452.0,1475.199951,1445.0,1463.97998,1463.97998,1887600
15,2020-06-24,1463.280029,1475.790039,1430.0,1432.699951,1432.699951,1579600
16,2020-06-25,1431.219971,1442.319946,1419.540039,1441.099976,1441.099976,1197900
17,2020-06-26,1432.630005,1437.02002,1355.0,1362.540039,1362.540039,4882000
18,2020-06-29,1360.339966,1398.0,1351.650024,1397.170044,1397.170044,2253700
19,2020-06-30,1396.880005,1424.0,1386.930054,1418.050049,1418.050049,2014300
20,2020-07-01,1419.170044,1448.47998,1414.180054,1442.0,1442.0,2109100
21,2020-07-02,1451.839966,1488.52002,1451.069946,1469.930054,1469.930054,2860900
22,2020-07-06,1488.150024,1510.0,1476.97998,1499.650024,1499.650024,2235600
23,2020-07-07,1496.130005,1521.319946,1489.699951,1489.920044,1489.920044,2118200
24,2020-07-08,1500.800049,1511.170044,1492.300049,1503.599976,1503.599976,1588300
25,2020-07-09,1509.930054,1529.140015,1495.589966,1518.660034,1518.660034,2091800
26,2020-07-10,1513.25,1541.339966,1500.719971,1539.01001,1539.01001,1795900
27,2020-07-13,1549.939941,1576.359985,1506.560059,1512.22998,1512.22998,2147700
28,2020-07-14,1492.790039,1522.800049,1485.930054,1520.859985,1520.859985,1905400
29,2020-07-15,1523.22998,1536.329956,1497.829956,1516.880005,1516.880005,1551300
30,2020-07-16,1501.5,1515.910034,1488.27002,1514.920044,1514.920044,1324200
31,2020-07-17,1516.910034,1523.430054,1498.099976,1516.849976,1516.849976,1713200
32,2020-07-20,1515.0,1569.01001,1502.699951,1563.839966,1563.839966,1508300
33,2020-07-21,1585.030029,1587.050049,1552.619995,1555.920044,1555.920044,1374300
34,2020-07-22,1555.709961,1566.97998,1543.22998,1564.849976,1564.849976,1224100
35,2020-07-23,1565.930054,1570.349976,1508.589966,1516.75,1516.75,1695500
36,2020-07-24,1499.189941,1515.430054,1487.589966,1508.209961,1508.209961,1495100
37,2020-07-27,1513.26001,1537.560059,1512.329956,1529.430054,1529.430054,1356200
38,2020-07-28,1525.0,1526.01001,1500.52002,1503.650024,1503.650024,1545500
39,2020-07-29,1505.0,1533.329956,1503.01001,1523.51001,1523.51001,1133800
40,2020-07-30,1497.969971,1540.890015,1495.170044,1538.369995,1538.369995,1802100
41,2020-07-31,1497.050049,1505.02002,1454.0,1487.949951,1487.949951,4573400
42,2020-08-03,1491.0,1497.72998,1471.719971,1482.76001,1482.76001,2274100
43,2020-08-04,1486.709961,1493.109985,1464.030029,1473.300049,1473.300049,1860600
44,2020-08-05,1476.819946,1490.0,1471.219971,1479.089966,1479.089966,1456700
45,2020-08-06,1476.150024,1506.27002,1471.900024,1504.949951,1504.949951,1665300
46,2020-08-07,1509.040039,1520.089966,1486.27002,1498.369995,1498.369995,1385900
47,2020-08-10,1490.800049,1507.150024,1477.48999,1496.819946,1496.819946,1027300
48,2020-08-11,1494.0,1510.439941,1478.189941,1480.540039,1480.540039,1554900
49,2020-08-12,1487.119995,1511.670044,1485.0,1507.23999,1507.23999,1125600
50,2020-08-13,1508.209961,1536.969971,1508.209961,1516.650024,1516.650024,1119400
51,2020-08-14,1513.609985,1519.790039,1499.0,1504.630005,1504.630005,1097100
52,2020-08-17,1515.969971,1523.780029,1505.0,1516.23999,1516.23999,999500
53,2020-08-18,1526.119995,1557.369995,1521.670044,1555.780029,1555.780029,1418900
54,2020-08-19,1552.48999,1568.859985,1540.0,1544.609985,1544.609985,1523600
55,2020-08-20,1539.969971,1580.170044,1534.459961,1576.25,1576.25,1319100
56,2020-08-21,1571.800049,1591.880005,1562.310059,1575.569946,1575.569946,1741900
57,2020-08-24,1592.469971,1608.780029,1575.040039,1585.150024,1585.150024,1281900
58,2020-08-25,1580.099976,1608.880005,1577.880005,1605.849976,1605.849976,1257500
59,2020-08-26,1606.300049,1652.790039,1600.97998,1644.130005,1644.130005,2609400
60,2020-08-27,1646.609985,1647.98999,1618.810059,1628.52002,1628.52002,1567500
61,2020-08-28,1629.469971,1641.349976,1625.609985,1639.430054,1639.430054,1120900
62,2020-08-31,1643.569946,1644.5,1625.329956,1629.530029,1629.530029,1321100
63,2020-09-01,1632.160034,1659.219971,1629.530029,1655.079956,1655.079956,1132600
64,2020-09-02,1668.01001,1726.099976,1660.189941,1717.390015,1717.390015,2476100
65,2020-09-03,1699.52002,1700.0,1607.709961,1629.51001,1629.51001,3186300
66,2020-09-04,1609.0,1634.98999,1537.969971,1581.209961,1581.209961,2792500
67,2020-09-08,1525.0,1555.550049,1516.5,1523.599976,1523.599976,2701600
68,2020-09-09,1548.900024,1558.719971,1525.170044,1547.22998,1547.22998,1962100
69,2020-09-10,1550.180054,1573.660034,1520.0,1526.050049,1526.050049,1651200
70,2020-09-11,1528.150024,1538.699951,1493.02002,1515.76001,1515.76001,1535300
71,2020-09-14,1531.650024,1557.0,1505.109985,1508.829956,1508.829956,2133000
72,2020-09-15,1527.890015,1550.98999,1522.099976,1535.119995,1535.119995,1152100
73,2020-09-16,1542.47998,1554.369995,1511.589966,1512.089966,1512.089966,1106400
74,2020-09-17,1485.810059,1498.660034,1462.459961,1487.040039,1487.040039,2000400
75,2020-09-18,1488.300049,1495.199951,1431.619995,1451.089966,1451.089966,3152800
76,2020-09-21,1431.619995,1440.060059,1402.680054,1430.140015,1430.140015,2845400
77,2020-09-22,1450.319946,1463.969971,1429.5,1459.819946,1459.819946,1697500
78,2020-09-23,1452.089966,1453.079956,1402.680054,1409.390015,1409.390015,1886300
79,2020-09-24,1402.680054,1437.98999,1402.150024,1422.859985,1422.859985,1727600
80,2020-09-25,1425.050049,1445.939941,1407.680054,1439.060059,1439.060059,1516300
81,2020-09-28,1471.98999,1472.98999,1446.280029,1458.660034,1458.660034,1539200
82,2020-09-29,1463.910034,1472.0,1454.0,1466.02002,1466.02002,1590800
83,2020-09-30,1460.939941,1486.199951,1455.76001,1465.599976,1465.599976,2046200
84,2020-10-01,1483.660034,1495.069946,1476.800049,1487.900024,1487.900024,1644200
85,2020-10-02,1459.630005,1479.030029,1447.349976,1455.599976,1455.599976,1561100
86,2020-10-05,1462.650024,1484.699951,1460.089966,1482.829956,1482.829956,1080100
87,2020-10-06,1475.5,1484.52002,1445.01001,1451.02002,1451.02002,1304800
88,2020-10-07,1459.310059,1468.969971,1433.22998,1459.140015,1459.140015,1805400
89,2020-10-08,1465.449951,1488.030029,1465.449951,1483.430054,1483.430054,1303800
90,2020-10-09,1492.859985,1511.849976,1487.0,1510.449951,1510.449951,1648300
91,2020-10-12,1538.0,1588.420044,1529.300049,1564.589966,1564.589966,2767200
92,2020-10-13,1577.01001,1585.160034,1558.630005,1567.069946,1567.069946,1953600
93,2020-10-14,1574.599976,1583.849976,1545.900024,1563.439941,1563.439941,1658700
94,2020-10-15,1544.5,1571.400024,1541.130005,1555.469971,1555.469971,1560500
95,2020-10-16,1561.829956,1577.709961,1557.660034,1567.699951,1567.699951,1709700
96,2020-10-19,1575.930054,1583.930054,1522.920044,1529.949951,1529.949951,1486700
97,2020-10-20,1523.109985,1573.839966,1520.5,1551.079956,1551.079956,2083500
98,2020-10-21,1569.849976,1615.140015,1567.140015,1585.98999,1585.98999,3016100
99,2020-10-22,1585.0,1613.420044,1577.47998,1606.660034,1606.660034,1525600
100,2020-10-23,1615.050049,1634.119995,1611.910034,1632.97998,1632.97998,1527400
101,2020-10-26,1615.0,1629.579956,1567.780029,1584.290039,1584.290039,1791300
102,2020-10-27,1588.930054,1602.0,1576.98999,1598.880005,1598.880005,1295100
103,2020-10-28,1550.01001,1553.810059,1508.47998,1510.800049,1510.800049,2258700
104,2020-10-29,1517.02002,1588.73999,1516.550049,1556.880005,1556.880005,2770300
105,2020-10-30,1667.439941,1681.319946,1601.569946,1616.109985,1616.109985,4993900
106,2020-11-02,1623.540039,1658.23999,1614.23999,1624.319946,1624.319946,2211400
107,2020-11-03,1630.76001,1659.0,1612.109985,1645.660034,1645.660034,1571600
108,2020-11-04,1705.579956,1770.030029,1703.0,1745.849976,1745.849976,3567100
109,2020-11-05,1770.449951,1791.819946,1741.030029,1762.5,1762.5,1987900
110,2020-11-06,1751.339966,1768.5,1736.680054,1759.72998,1759.72998,1431100
111,2020-11-09,1795.97998,1816.890015,1757.550049,1761.420044,1761.420044,2672000
112,2020-11-10,1729.77002,1759.380005,1716.119995,1737.719971,1737.719971,2151100
113,2020-11-11,1748.400024,1762.900024,1743.060059,1747.22998,1747.22998,1591900
114,2020-11-12,1742.0,1764.97998,1737.969971,1742.819946,1742.819946,1323700
115,2020-11-13,1748.0,1777.130005,1735.97998,1772.26001,1772.26001,1487200
116,2020-11-16,1764.140015,1794.339966,1761.329956,1774.030029,1774.030029,1273400
117,2020-11-17,1767.859985,1777.140015,1759.48999,1761.660034,1761.660034,1065700
